artist_id	artist_name	genres
5579	Kim Lenz and the Jaguars	Pop|Classic rock|String|Black metal|G-funk|Emo violence|Grindcore|Electro|Alternative rock|Synthpunk|Alternative hip hop|Bozlak|Psychedelic rock|Bluegrass|Metallic Doom Rock|Mambo|Old school hip hop|Grime|Synthpunk
5580	Shelby Lynne	Psychedelic rock|Grindcore|Grunk|Neo-classical metal|Pop|G-funk|Music of Montenegro|Black metal|Bluegrass|Old school hip hop|Punk blues|Kirana Gharana|Doo-wop|Show tune|Son Huasteco|Japanese Pop|Metallic Doom Rock|Salsa|Mambo|Tropotianka|Southern rock|Electronic opera|Grime
5581	Pony Pony Run Run	Grindcore|Pop|Electronic art|Mozarabic chant|Rapcore|Doo-wop|Breakbeat hardcore|Classic rock|Emo violence|Alternative|Psychedelic rock|Bluegrass|Emo|Punk blues|Skate rock|Afro-Caribbean|Techno|Grindcore|Gospel|Virtual band|Visual Kei|Electronic opera|Acid rock|Power trio|Perico ripiao|Deathrock|Music of Wyoming|Emo violence|Soul, Pop, RnB, Gospel, Hip Hop
5582	D-Kay & Epsilon	Tropotianka|Grunge|Neo-classical metal|Acid techno|Microhouse|Old school hip hop|Classical Piano|Punk blues|Doo-wop|Classic rock|Tientos|Plainsong|hip hop|Sacred|Bluegrass|G-funk|Horror punk|Polkacore|Crunk and B|Horror film score
5583	The Course	Electronic opera|Doo-wop|Mexican cumbia|Visual Kei|Heavy metal|Madrigal|Salsa|Psychedelic rock|Melodic hardcore|Viking metal|Skweee
5584	Kernel32	Pop|Jam rock
5585	LIM	Sonata form|Nu metal|Jam rock|African Rap|Grindcore|Pop|Tech House|Blues|Japanese Pop|Metallic Doom Rock|Grunge|Post-rock|Christian rock|Hardcore punk|Acid jazz|Goregrind|Folk metal|Drum and bass|Celtic punk|New Wave|Psychobilly|Christian entertainment industry
5586	Taffmonster	Pop|Sonata form|Industrial|Samba rock|Romance|Seven-string guitar|Electronic opera|Tech House|Flamenco|Acid rock|Minimal techno|Drum and bass|Grunk|Christian alternative rock|Blues|Sacred|Japanese Pop|Deathrock|African Rap|Acid rock|Grindcore|Grindcore|Sludge metal|Jam rock|Doo-wop|Virtual band|Emo
5587	Frame	
5588	Kilowatts	Neoromanticism
5589	Essell	Sonata form|Emo|Tech House
5590	Kelis	Acoustic guitar|Chiptune|Madrigal|Big beat|Shoegazing|Madrigal|Electronic art|Pambiche|Neo-klezmer|Grunk|Bluegrass|Seven-string guitar|Pub rock|Pub rock|Alternative country
5591	Mikko Alatalo	Psychedelic rock|Electronic opera
5592	Toto Cutugno	Vocal Improvisation|Doo-wop|Alternative metal|Deathrock|Metallic Doom Rock|Black gospel
5593	B-Complex	Krautrock|Sainaimu|Sainaimu|Guaguancó|Doo-wop|Music of Japan|Salsa|Metallic Doom Rock|Intelligent dance|Art rock|Music of Montenegro|Visual Kei|Xinyao|Charity record|Charity record|Décima|Kwassa kwassa|Art rock|Balkan Pop|Hyphy
5594	Jake Shimabukuro	Vocal Improvisation|Synthpop|Alternative metal|Pop|Industrial rock
5595	Ledward Kaapana	Vocal Improvisation|Hard rock|Pop|Metallic Doom Rock|Trancecore|Micronesian|Industrial rock|Synthpop|Indie pop|Chopped and screwed|Grunge|Celtic punk|Black gospel|Post-metal|G-funk|Gospel|Agung|Doo-wop|Alternative metal|Christian rock|Glam metal|Jam rock
5596	Deep Forest	Synthpop|Pop|Vocal Improvisation
5597	The Church	Hard rock|Vocal Improvisation|Sacred|Metallic Doom Rock|Synthpop|Pop|Synthpop
5598	Laveerre	Gothic rock|Doo-wop|Vocal Improvisation|Country-rap|Crust punk|Alternative metal|Visual Kei|Deathrock|Country-rap|Pop|Hard rock|Furniture|Alternative|Jam rock|Salsa|Metallic Doom Rock|Krautrock|Charity record|Psychedelic rock|Gospel|Furniture|Virtual band|Cajun
5599	Mr. Little Jeans	Deathrock|Vocal Improvisation|Doo-wop|Christian rock|Krautrock|Visual Kei|Cajun|Salsa|Virtual band|Deathrock|Alternative metal|Cajun
5600	Thom Hanreich	Intelligent dance|Christian rock|Doo-wop|Cajun|Visual Kei|Charity record|Kwassa kwassa|Trip hop|Adult album alternative|Charity record|Music of Japan
5601	René Aubry	Doo-wop|Visual Kei|Vocal Improvisation|Nu metal|Deathrock|Krautrock
5602	Honeycut	Celtic punk|Jam rock|Breakbeat hardcore|Jam band|Music of Rostov|Vocal Improvisation|Indian folk|Doo-wop|Rockabilly|Pop|Metallic Doom Rock|Grunge|Visual Kei|Christian rock|Classical Piano|Merenrap|Galician gaita|Hardcore techno|Milonga|Crust punk|Hard rock|Opera|Galician gaita
5603	Bart Davenport	Christian rock|Doo-wop|Crust punk|Gothic rock|Metallic Doom Rock|Alternative dance|Afro-Caribbean|Alternative|Charity record|Salsa|Krautrock|Grunk|Punk blues|Danzón|Sacred|Psychedelic rock|Pop|Grunge|Visual Kei|Computer Rock|Mambo|Old school hip hop|Deathrock|Classical Piano|Two Tone Ska|Horror film score|Salegy|Deathrock|Intelligent drum and bass|Rare groove|Verdiales|Sainaimu|Alternative metal|Black gospel|Cajun|Hard rock|Melodic death metal|Alternative metal|Nigun|Alternative|Agung|Country-rap|Black gospel|Horror film score|Texas blues
5604	The Calling	Doo-wop|Vocal Improvisation|Christian rock|Speed metal|Glam metal|Alternative metal|Salsa|Pop|Metallic Doom Rock|Gospel|Grunge|Melodic hardcore|Visual Kei|Go go|Speed metal|Gothic rock|Krautrock|Indian folk|Hard rock|Furniture
5605	Kapasiteettiyksikkö	Grunk|Doo-wop|Christian|Trip hop|Alternative dance|Salsa|Neo-classical metal|Gospel|Grunge|Christian rock|Christian|Techno|Grindcore|Jam rock|Madrigal|Sacred|Pop|Bluegrass|Microhouse|Metallic Doom Rock|Acoustic guitar|Pop-rap|Electronic opera|Detroit techno|Ramkbach|Electronic art|Tropotianka|Electroclash|Progressive metal|Remix|Dubstep
5606	Günther	Grunge|Pung cholom
5607	Samantha Fox	
5608	Sonata Arctica	Doo-wop|Sacred|Salsa|Music of Montenegro|Psychedelic rock|Acid techno|Trip hop|Christian rock|Clownstep|Glam metal|Music of British Columbia|Guaguancó|Speed metal|Post-punk|Punk blues|Virtual band|Bozlak|Music of Japan|Metallic Doom Rock|Gospel|G-funk|Grunge|Melodic hardcore|Son Huasteco|Two Tone Ska|Kusemai|Tech house|Salegy|Pop|Merenrap|Punk blues|Danzón
5609	REO Speedwagon	
5610	London Boys	Punk blues|Acid techno|Doo-wop|Neo-classical metal|Salsa|Grunge|Kecapi suling|Go go|Speed metal|Kecapi suling|Visual Kei|Progressive metal|Punk blues|Classic rock|Kecapi suling|Bertsolaritza|Danzón|Sacred|Psychedelic rock|Clownstep|Acid techno
5611	John Lee Hooker	Doo-wop
5612	Old 97's	Grunge|Tropotianka|Acid techno|Doo-wop|Old school hip hop|Salsa|Horror film score|Speed metal|Alternative dance|Classical Piano|Speed metal|Punk blues|Neo-classical metal|Metallic Doom Rock|Virtual band|Visual Kei
5613	Supergrass	Tropotianka|Acid techno|Grunge|Doo-wop|Pung cholom|Salsa|Acid techno|Glam punk|Heavy metal|Punk blues
5614	Radio Paradise	
5615	Kíla	Tropotianka|Acid techno|Doo-wop|Grunge|Salsa|Pung cholom|Metallic Doom Rock|Acid techno|Old school hip hop|Go go|Emo violence|Tientos|Video game|Punk blues
5616	Ben Harper	Grunge|Acid techno|Tropotianka|Doo-wop|Horror film score|Salsa|Horror film score|Manila sound|Punk blues|Bocet|Punk blues
5617	Madrugada	Salsa|Catch
5618	Michael Hedges	Toasting|Circus Tribute
5619	Bon Iver	Electronic opera|Doo-wop|Trance|Metallic Doom Rock|Sacred|Pop|Christian alternative rock|Salsa|Post-punk|Clownstep|Gospel|Electronic art|Pop-rap|Acid rock|Visual Kei|Danzón|Deathrock|Glam rock|Power trio|Mambo|Acid rock|Deathrock
5620	Nerina Pallot	Tientos|Bluegrass|Electronic art|Remix|Ramkbach|Applecore|Psychedelic rock|Soul, Pop, RnB, Gospel, Hip Hop|Beleganjur|British Invasion|Alternative dance|Mod Revival|Oldschool jungle|Christian alternative rock|Reggae|Go go|Futurepop|Futurepop|Prison Song|Pop rap|Classic rock|Punk blues|Kirana Gharana|Pop
5621	Poe	Doo-wop|Speed metal|Acid techno|Punk blues|Salsa|Grunge|Tropotianka|Heavy metal|Electronic opera|Melodic hardcore|Old school hip hop|Metallic Doom Rock|Virtual band|Speed metal|Disco|Punk blues|Neo-classical metal|Trip hop
5622	Matti Nykänen	Neoclassicism|Amish|Doo-wop
5623	The Riot Rockers	Heavy metal|Doo-wop|Salsa|Electronic opera|Neoclassicism
5624	Cellar 55	Heavy metal|Amish|Trip hop|Salegy|Doo-wop
5625	Mad Max	Heavy metal|Amish|Sega|Doo-wop|Electronic opera|Madrigal|Trip hop|Sega|Salsa|Heavy metal
5627	Cirdan	Heavy metal|Neoclassicism
5628	Rickie Lee Jones	Fado|Trip hop|Doo-wop|Heavy metal|Neoclassicism|Teen pop
5629	Tenfold Loadstar	Jam rock|Rapcore|Bluegrass|Drum and bass|Celtic punk|Christian alternative rock|Post-rock|Breakbeat hardcore|Techno|Sludge metal|Electronic art|Goregrind|Folk metal|Music of the Cayman Islands|Spouge
5630	Dinah Washington	Fado|Symphonic
5631	ALAN LORBER ORCHESTRA	Amish|Pung cholom|Trip hop|Electronic opera|Neoclassicism|Pop|Electronic art|Go go|Doo-wop|Neo-classical metal|Bluegrass|Bozlak|Timba|Christian alternative rock|Salsa|Psychedelic rock|Fado|New Weird America
5632	David Ruffin	Neoclassicism|Heavy metal|Doo-wop|Amish|Neoclassicism
5633	Milton Nascimento	Pung cholom|Kecapi suling|Tropotianka|Punk blues|Glam punk|Go go|Neo-classical metal|Christian alternative rock|Doo-wop|Electronic opera|Kecapi suling|Salsa|Madrigal|Ramkbach|Perico ripiao|Tientos|Hard trance
5634	Dave Pike	Indie rock|Grindcore|Adult album alternative|Psychobilly|Heavy metal|Emo|Trip hop|Techno|Jam rock|Neo-classical metal|Samba|New Romantic|Opera
5635	Mark Murphy	Fado|Heavy metal|Doo-wop|Tech house|Trip hop|Pung cholom|Salsa|Christian alternative rock|Metallic Doom Rock|Visual Kei|Carnatic|Metamorphic|Xinyao
5636	Rahsaan Roland Kirk	Kecapi suling|Acid techno
5637	Illnath	Heavy metal|Kecapi suling|Trip hop|Carnatic|Pung cholom|Grime|Tropotianka|Disco|Trance|Punk blues|Christian alternative rock|Salsa|Bluegrass|Acid techno|Pop-rap|Acid techno|Old school hip hop|Go go|Tech house|Kecapi suling|Carnatic|Skate rock|Kayokyoku
5638	Johnny Pate	
5639	Cal Tjader	
5640	Taljanka	Viking metal|Soft rock
5641	Baxter	
5642	Far East Movement	Grunk|Classical Piano|Belgian hip hop|Bassline|Pop|G-funk|Electronic opera|Southern rock|Maqam al-iraqi|Yuman|Afro-juju|Cabaret|Cantopop
5643	Glen Hansard	Computer Rock|Alternative dance|Grunge|Punk blues|Doo-wop|Belgian hip hop|Acid techno|Old school hip hop|Salsa|Neo-classical metal|Two Tone Ska|Intelligent drum and bass
5644	The Barr Brothers	Doo-wop|Acid techno|Madrigal|Visual Kei|Salsa|Madrigal|Virtual band|Indorock|Speed metal|Progressive metal|Alternative dance|Indorock|Neo-classical metal|Glam punk|Progressive|Electronic art|Neo-klezmer|Madrigal|Acoustic guitar|Dubstep
5645	Leo Kottke & Mike Gordon	Punk blues|Sacred|Tropotianka|Clownstep|Psychedelic rock|Mambo|Metallic Doom Rock|Neo-classical metal|Acid techno|Old school hip hop|Grunge|Salsa|Doo-wop|Rabindasangeet|Speed metal|Post-punk|Punk blues|Kecapi suling
5646	Hank Dogs	Blues|Psychedelic rock|Romance
5648	DJ Rush	Psychedelic rock|Christian alternative rock|African Rap|Electronic opera|Harsh noise|Doo-wop|Visual Kei|Heavy metal|Skiffle|Techno|Rapcore|Industrial|Music of Montenegro|Drum and bass|Bakersfield sound|Finnish hip hop|Brake house
5649	St. Germain	Power electronics|Psychedelic trance|Pop|Grindcore|Noise rock|Indian folk|Psychedelic rock|Ragga|Mento|Indian folk|Jam rock|Japanese Pop|Melodic hardcore|Grime|Classic rock|Adult album alternative|Trance|Folk rock|Reggae|Indian folk|Jazzatronic|Riot Grrrl|Space rock|Space rock|Música negra
5651	Joe Dukie & DJ Fitchie	
5652	Syd Matters	Pop|Rare groove|Metallic Doom Rock|Electronica|Psychedelic rock|Gospel|Music of Montenegro|Acid rock|Doo-wop|Sacred|Post-punk|Electronic opera|Calypso|Grime|Salsa|Grunk|Electronic body|Speed metal|Industrial|Computer Rock|Manila sound|Metamorphic|Power noise|Gothic metal|Acid rock|Country
5653	The Quantic Soul Orchestra	Music of Montenegro|Psychedelic rock|G-funk|Sacred|Pop|Metallic Doom Rock|Trad|Kirana Gharana|Black metal|Gospel|Acid rock|Punk blues|Doo-wop|Speed metal|Neo-classical metal|Microhouse|Computer Rock|Bozlak|Mambo|Old school hip hop|Mizik rasin|Pop|Speed metal|Alternative rock|Bluebeat|Heavy metal/temp|Crunk and B|Icelandic folk
5654	Niko	G-funk|Pop|Metallic Doom Rock|Grunk|Bozlak|Sacred|Acid rock|Clownstep|Post-punk|Rare groove|Grindcore|Neo-classical metal|Psychedelic rock|Black metal|Gospel|Classic rock|Alternative rock|Punjabi Dances|Bluebeat
5656	K-Os	Tropotianka|Flamenco|Música Popular Brasileira|Drum and bass|Christian entertainment industry|Jam rock|Doo-wop|Salsa|Seven-string guitar|Acid techno|Punk blues
5657	Sébastien Schuller	Music of Montenegro|Sacred|Contemporary Folk|Punjabi Dances|Bozlak|Metallic Doom Rock|Pop|Clownstep|Psychedelic rock|Bluegrass|Doo-wop|Saeta
5658	Groundation	Punk blues|British Invasion|Neo-classical metal|Kecapi suling|Music of Rostov|Bluegrass|Microhouse|Electronic art|Doo-wop|Grindcore|Speed metal|Pop|Acid techno|Bozlak|Mambo|Grunk|Psychedelic rock|Grunge|Classical Piano|Classic rock|Kecapi suling
5659	Benny Sings	Grunge|Classical Piano
5660	Tahiti 80	Music of Montenegro|G-funk|Clownstep|Bozlak|Sacred|Pop|Metallic Doom Rock|Acid rock|Old school hip hop|Freak folk
5661	Ottawan	
5662	Laserkraft 3D	Grunge|Merenrap|Verdiales|Punk blues|Alternative dance|Doo-wop|Virtual band|Classical Piano|Breakbeat hardcore|Computer Rock|Mambo|Old school hip hop|Adult album alternative|Tropotianka|Gothic metal|Micronesian|Bocet|Horror film score|Horror film score
5663	Esther Phillips	Neo-classical metal|Punk blues|Psychedelic rock|Tientos
5664	Billie Jo Spears	Tropotianka|Grunge|Doo-wop|Acid techno|Salsa|Punk blues|Speed metal|Neo-classical metal|Heavy metal|Electronic opera|Go go|Techno|Psychedelic rock|Old school hip hop|Belgian hip hop|Classical Piano
5665	Ashram	Grunge|Tropotianka
5666	Ken Mode	Doo-wop|Plainsong|Punk blues|Salsa|Belgian hip hop|Classical Piano|Horror film score
5667	The Amenta	Classical Piano|Islamic|G-funk|Punk blues|Polkacore|Music of Montenegro|Rock and roll revival
5668	Gabriel Fauré	Psychedelic rock|Madrigal|Acoustic guitar|Punk blues|Soul, Pop, RnB, Gospel, Hip Hop|Doo-wop|Bluegrass|Post-rock|Classical Piano|Old school hip hop
5669	Skew Siskin	Horror film score|Doo-wop|Intelligent drum and bass|Verdiales|Alternative dance|Virtual band|Merenrap|Punk blues|Salsa|Old school hip hop|Adult album alternative|Guoyue|Belgian hip hop|Metallic Doom Rock|Agung|Agung|Horror film score|Miami bass
5670	Bitch Brigade	Grunge|Doo-wop|Alternative dance|Funk|Grindcore|Belgian hip hop|Rockabilly|Classical Piano
5671	Kalt	Psychedelic rock|Doo-wop|Traditional|Salsa|Electronic opera|Metallic Doom Rock|Deathrock|Danzón|Visual Kei|Sacred|Heavy metal|Tech House|Pop|Danzón|Italian popular|Deathrock|Industrial|Acoustic guitar|Post-punk|Tropotianka
5672	Third Realm	Techno|Trip hop|Visual Kei|Electronic opera|Heavy metal|Salsa|Grunge|Christian alternative rock|Tech house|Riot Grrrl
5673	Arts of Erebus	Trip hop|Electronic opera|Doo-wop|Salsa|Heavy metal|Harsh noise|Visual Kei|Urban Rapublic|Harsh noise|Broken beat|Music of the Cayman Islands|Post-hardcore
5674	Elusive	Electronic opera|Techno|Doo-wop|Filmi|Urban Rapublic|Music of Rostov|Salsa|Christian alternative rock|Punk blues|Psychedelic rock|Grunge|Glam rock|Trip hop|Carnatic|Broken beat|Finnish hip hop
5675	Mambayaga Project	Pop|Metallic Doom Rock|Sacred|Jam rock|Emo|Post-punk|Doom metal|Electronic art|Japanese Pop|Hardcore techno|Music of Wyoming|Symphonic black metal|Drum and bass|New Wave|Folk metal|Breakbeat hardcore|Industrial|Virtual band|Progressive rock|Psychedelic rock|Technical death metal|Nu metal|Acid rock|New Wave|Bozlak|Doo-wop|Grindcore|Punk blues
5676	Demetri Martin	
5677	Üebermutter	Electronic opera|Doo-wop|Heavy metal|Christian alternative rock|Visual Kei|Circus Tribute|African Rap|Harsh noise
5678	Miss FD	Psychedelic rock|Electronic opera|Romance|Alternative dance|Belgian hip hop|Kirana Gharana|Pop|Rapcore|Mambo|Classical Piano|Grime|Horror film score|Deathrock|Rock and roll revival
5679	Wolke	Harsh noise|Psychedelic rock|Christian alternative rock|Choral|Doo-wop|Trip hop|Techno|Salsa|Pop|Bluegrass|Electronic art|Kayokyoku|Neo-classical metal|Acoustic guitar|Bozlak|Go go|Electronic dance
5680	Antsy Pants	Psychedelic rock|Pop|Acid rock|Two Tone Ska|Grime|Mizik rasin|Bluegrass|Music of Montenegro|Grunk|Christian alternative rock|Grindcore|G-funk|Mambo|Power trio|Soul, Pop, RnB, Gospel, Hip Hop|Video game|Acid rock
5681	Alexandra Stan	Electronic opera|Doo-wop|Psychedelic rock|Techno|Salsa|Trip hop|Harsh noise|Christian alternative rock|Acoustic guitar|Heavy metal|Kayokyoku
5682	Ernesto Cortazar	
5683	John Adorney	Heavy metal|Tropotianka|Doo-wop|Acid techno|Electronic opera|Pung cholom|Grunge|Salsa|Techno|Filmi|Urban Rapublic|Punk blues|Timba|Psychedelic rock|Speed metal|Metallic Doom Rock|Danzón|Sacred|Visual Kei|Trip hop|Goa trance|Danzón
5684	Sandy Leah	Virtual band|Renaissance|Belgian hip hop|Grunge|Doo-wop|Alternative dance|Freak folk|Roma|Computer Rock|Dancehall|Freak folk|Guaguancó|Barbershop|Instrumental rock|French pop|String band|Salsa|Country blues|Southern Gospel|Spacesynth
5685	Kate York	Grunge|Black gospel|Christian rock|Doo-wop|Alternative dance|Pop|Speed metal|Virtual band|Guaguancó|Metallic Doom Rock|Salsa|Gospel|Adult album alternative|Modal jazz|Computer Rock|Christian|Acid techno|Punk blues|Speed metal|Techno|Freak folk|Jam rock|Alternative metal|Breakbeat hardcore|Emo
5686	Maiya	Doo-wop|Southern Gospel|Salsa|Virtual band|Salegy|Acid techno|Punk blues|Skate punk|Glam punk|Barbershop|Tech house|Modal jazz|Alternative dance|Trip hop|Melodic death metal/ Progressive|Kusemai
5687	Bill Leslie	Southern Gospel|Modal jazz|Doo-wop|Alternative dance|Virtual band|Barbershop|Renaissance|Salsa|Modal jazz|Agung|Computer Rock|Metallic Doom Rock|Punk blues|Agung|Country blues|Horror film score|Country blues|Milonga|Belgian hip hop
5688	Frederic Delarue	Computer Rock|Doo-wop|Belgian hip hop|Psychedelic rock|Electronic art|Renaissance|Christian alternative rock|Japanese Pop|Old school hip hop|Sacred|Deathrock|Agung
5689	Finnhits	Punk blues|Doo-wop|Salsa|Horror film score|Acid techno|Sacred|Belgian hip hop|Neo-classical metal|Tropotianka|Alternative dance|Metallic Doom Rock|Visual Kei|Glam metal|Grunk|Virtual band|Clownstep|Modal jazz|Música Popular Brasileira|Adult album alternative|Speed metal|Intelligent drum and bass|Modal jazz|Punk blues|Glam metal|Agung|Alternative electronic|Old school hip hop|Go go|Verdiales|Video game
5690	Yölintu	Horror film score|Punk blues|Doo-wop|Salsa|Techno|Alternative dance|Manila sound
5691	Paul Adams	Metallic Doom Rock|Pop|Post-punk|Glam rock|Gospel|Classic rock|Melodic hardcore|G-funk|Clownstep|Psychedelic rock|Virtual band|Doo-wop|Educational|Japanese Pop|Music of Montenegro|Bozlak|Emo violence|Adult album alternative|Glam rock|Plena|Grunk|Grindcore|Salsa
5692	Les Terribles	Grunge|Salsa|Doo-wop|Alternative dance|Virtual band|Sacred|Música Popular Brasileira|Modal jazz|Post-punk|Acid techno|Gospel|Kusemai|Punk blues|Milonga|Metallic Doom Rock|Pop|Music of Montenegro|Adult album alternative
5693	DJ Tatana	Doo-wop|Virtual band|Computer Rock|Salsa|Renaissance|Agung|Barbershop|Agung|Alternative dance|Metallic Doom Rock|Country blues|Country blues|Agung|Punk blues|Acid techno|Salegy|Horror film score|Skate punk|Modal jazz|Maqam al-iraqi|Sam
5694	Sarah Slean	Grunge|Renaissance|Alternative dance|Agung|Agung|Barbershop|Metallic Doom Rock|Doo-wop|Horror film score|Country blues|Country blues|Agung|Belgian hip hop|Virtual band|Punk blues|Salsa|Freak folk|Freak folk
5697	Erik Satie	Electronic art|Go go
5698	Cloud Cult	
5699	David Clavijo	Clownstep|Bozlak|Sacred|Punk blues|Psychedelic rock|Acid techno|Doo-wop|Salsa|Metallic Doom Rock|Old school hip hop|Kusemai|Tropotianka|Punjabi Dances|Punk blues|Speed metal|Danzón|G-funk|Rabindasangeet|Grime|Bocet
5700	Social Distortion	Doo-wop|Metamorphic
5701	Snoop Dogg	Pop|Neo-classical metal|Breakbeat hardcore|Grime|Psychedelic rock|British Invasion|Ramkbach|Electronic art|Hungarian folk|Classic rock|Mizik rasin|Music of Rostov|Tientos|Music of Montenegro|Old school hip hop|Bluegrass|Acid rock|Metallic Doom Rock|Sacred|Reggae|Doo-wop|Gospel|G-funk|Mambo|Mod Revival|Acid rock|Alternative dance|Rapcore|British Invasion|Virtual band
5702	Schnappi	Grunk|Doo-wop|Electroclash|Christian|Salsa|Christian rock|Trip hop|Crust punk
5703	Mutkattomat	Psychedelic rock|Detroit techno|Milonga|Flamenco|Folk punk|Jam rock|Seven-string guitar|West Coast hip hop|Funkcore|Guaguancó|Sludge metal|Pop|Grunge|Progressive metal|Punk rock|Merengue Tipico|Décima
5704	Seay	G-funk|Standards|Metallic Doom Rock|Sacred|Black metal|Classic rock|Bozlak|Psychedelic rock|Gospel|Music of Montenegro|Classical Piano|String|Music of Wyoming|Modern soul
5705	Phil Wickham	Mozarabic chant|Modal jazz|Pop|Modal jazz|Acid techno|Speed metal|Metallic Doom Rock|Flamenco|Grunge|Visual Kei|Music of Rostov|Catch|Guaguancó|Punk blues|Sacred|Virtual band|Avant-garde jazz|Detroit techno|West Coast hip hop|Christian rock|Música Popular Brasileira|Adult album alternative|Tropotianka|Disco|Extempo|The National Philharmonic Orchestra|Kwassa kwassa|Cajun|Deathgrind
