user_id	country	age	gender	playcount	registered_unixtime
4065181	FI	22	f	79786	1151009682
4065372	BR	21	m	94213	1151011412
4065616		-1	n	385	1151013501
4065747	RO	22	m	6146	1151014960
4066070	UK	-1	m	31411	1151018398
4066261	US	-1	m	119065	1151020549
4066558		-1	f	1387	1151024153
4067304	UA	24	f	47080	1151034317
4067597	US	-1	f	1741	1151038495
4067754		-1	f	1210	1151041147
4068175		29	f	71477	1151047996
4068595	PL	-1	m	80565	1151057059
4068605	FR	26	m	7557	1151057121
4070599	PT	28	m	64161	1151077602
4070611	US	22	m	46510	1151077675
4071127	BR	-1	m	6012	1151082104
4071137	US	23	m	888	1151082196
4071662		-1	n	1197	1151086144
4071744	JP	-1	f	66069	1151086711
4071767	US	44	f	8942	1151086836
4071923	US	-1	f	19030	1151088014
4073225	FI	-1	m	87559	1151098881
4074209	IS	28	m	56229	1151109642
4074955	CL	-1	f	69408	1151119514
4075165		-1	n	856	1151122873
4075296	US	-1	m	17162	1151124676
4075302		-1	m	978	1151124718
4077081	NO	20	m	42128	1151150118
4077602	BR	23	m	21349	1151156363
4077746		-1	n	17246	1151157691
4078286	DE	28	m	98821	1151163460
4078395	UK	40	n	1504	1151164541
4078927	JP	25	f	113802	1151169679
4079840		-1		1693	1151178111
4079892		-1	n	14097	1151178500
4081022	NO	-1	m	26531	1151190172
4081624	UK	22	f	61673	1151197612
4081747	US	23	m	88196	1151199357
4082324	US	-1	m	23960	1151207674
4082327	TW	19	m	111526	1151207690
4082714	US	25	m	40441	1151213645
4083023	DE	22	m	30932	1151219333
4083234	SE	29	m	80657	1151223359
4084063	AU	23	m	140268	1151234669
4084387	IT	25	f	25446	1151238279
4084559	RU	23	m	195777	1151240380
4084650	BR	25	m	25565	1151241194
4085032	SE	27	m	124552	1151245151
4085105	ES	-1	n	793	1151245797
4085444		-1	n	1871	1151249253
4085632	IT	33	m	237262	1151251188
4085634	US	27	m	96069	1151251219
4086153	BR	25	m	86546	1151255758
4086762	FI	23	m	21256	1151260669
4087159	DE	23	m	56122	1151263780
4087599	NO	24	m	39806	1151267447
4087672		-1	n	1321	1151268250
4088256	FR	-1	n	27497	1151274126
4088368	DE	35	m	50891	1151275088
4088436		28	n	45895	1151275760
4089110	AU	32	m	104836	1151283621
4089123	NO	27	m	45587	1151283814
4089526	BR	23	m	75754	1151288642
4090039	FI	33	m	539724	1151294869
4090440	US	24	f	32674	1151300360
4090842	FR	38	m	3654	1151305938
4091845	CZ	26	m	73199	1151320054
4091996	US	-1		64771	1151321817
4092947	RU	23	m	94754	1151330958
4093278		-1	n	720	1151334684
4093721	NO	-1	n	17481	1151338500
4094165	US	25	m	40375	1151342011
4094263	HU	22	f	42580	1151342841
4094987	US	-1	m	10056	1151347560
4095213	BR	24	f	7785	1151349189
4097223		-1	n	10995	1151365553
4098912	US	29	m	32148	1151387001
4099036	SI	-1	m	43291	1151388920
4099889	PL	32	m	18863	1151401439
4100529	UK	40	f	14824	1151408960
4100695	RU	27	m	392680	1151410698
4101377	HU	-1	m	44095	1151416994
4101877	AU	21	m	132291	1151421272
4102739	IT	20	m	335995	1151428722
4103148	US	20	m	75312	1151431627
4103371	UK	22	m	87124	1151433046
4104222	EE	-1	m	160689	1151438786
4104570		11	n	110232	1151441493
4104599		-1	n	144	1151441784
4105610	AU	37	m	81961	1151451447
4107939	TJ	-1	m	25730	1151482015
4108205	NL	25	m	92534	1151485211
4108440		22	m	297127	1151488190
4108475		-1	n	1423	1151488675
4108494	FR	34	m	16945	1151488964
4108563	UK	26	m	41416	1151489946
4112006	NL	112	m	40189	1151520606
4112129	US	25	m	47825	1151521399
4112504	VE	25	m	200617	1151523922
4112590	IE	27	m	38160	1151524596
4112941	EE	-1	f	12505	1151527063
4113012	US	-1	m	45007	1151527531
4113261		-1	n	6306	1151529359
4113263	UK	19	m	76023	1151529375
4113814	US	36	m	137565	1151533883
4114013	IE	40	m	11849	1151535890
4115698	US	25	m	94453	1151557189
4116445		-1	n	124	1151568356
4116735	DE	34	m	65532	1151572019
4116740	NO	16	m	934	1151572134
4116834	PL	35	m	100035	1151573403
4117486	FI	22	m	73867	1151581418
4117598	CZ	23	m	41905	1151582602
4118407	US	-1	n	1123	1151590470
4120018	RU	25	m	25328	1151603724
4120805		-1	n	248	1151609332
4120996		-1	n	8282	1151610431
4122257	ES	42	m	13270	1151619954
4124878	JP	31	m	98939	1151652928
4125131		-1	m	364	1151655965
4125993	UK	29	f	3276	1151666455
4126560	PT	-1	m	7080	1151671986
4126599	ES	35	m	116239	1151672362
4126840	BR	38	m	1064	1151674363
4127126	BR	33	m	56345	1151676908
4127879	US	19	m	61463	1151683138
4129382	DK	20	m	210372	1151695730
4129438	BR	27	m	55594	1151696196
4129727	US	20	m	16052	1151698600
4129862	BR	-1	f	1956	1151699779
4130460	US	24	m	40283	1151704947
4131778	UK	27	m	8327	1151721283
4132175	CR	26	f	265	1151726512
4132358	CA	25	f	66267	1151729487
4132422	JP	28	m	27454	1151730423
4132947		-1	n	76037	1151739854
4133831	UK	21	m	48224	1151752271
4134283	RU	-1	m	97977	1151757683
4137262	PL	22	m	93460	1151791136
4137323	BE	-1	n	21690	1151791673
4137778	BG	23	f	35657	1151798027
4139712	VG	-1	n	29012	1151829415
4140180	UK	40	m	15152	1151836941
4140325	ES	-1	n	145739	1151838633
4140416	DE	25	m	38095	1151839787
4142063	UK	-1	m	1039	1151857126
4142269	UK	19	m	8962	1151858978
4142595	PL	23	f	36617	1151861867
4143640	HR	22	m	41172	1151870450
4144475	BR	-1	m	470	1151878375
4144771	BR	25	m	43867	1151881102
4146125		-1	n	1170	1151897345
4146416	DE	26	m	197727	1151901415
4146514	US	23	f	257285	1151903112
4146779	AU	28	m	81053	1151907275
4146876	FR	29	m	88851	1151908740
4147156	LT	20	f	66133	1151912788
4147200	NO	27	m	1937	1151913439
4148800	DE	23	m	24922	1151931826
4150507	NL	-1	m	31400	1151944965
4151377	US	-1	m	9788	1151950083
4151557	ES	27	m	8810	1151951191
4151936	PL	24	m	38535	1151953400
4152640	IT	27	m	23879	1151958393
4152727		-1	n	652	1151959104
4152878	RO	21	f	2110	1151960103
4152966	US	22	m	38288	1151960883
4153625	US	20	f	104753	1151966228
4154396	NO	-1	m	45557	1151974360
4154544	BR	39	m	29965	1151976153
4154850	AU	24	m	50184	1151979654
4155410	US	23	f	32499	1151986279
4156146	NL	31	m	30823	1151995926
4156290		-1	n	4400	1151997686
4156685	FI	27	m	159354	1152001865
4157182		-1	m	1623	1152007296
4157205	DE	-1	n	3452	1152007505
4157833	RU	21	f	13131	1152014230
4158152	DE	23	m	44245	1152017513
4159449	HU	34	m	18423	1152029069
4159720	RU	30	m	51792	1152031521
4160691	NO	29	m	57032	1152039377
4161579	IE	-1	m	31266	1152047731
4161781	BW	27	m	9560	1152049820
4161862	UK	37	m	129448	1152050708
4161898		-1	n	4154	1152051112
4162367	US	29	m	45404	1152056162
4164755	CZ	22	m	175950	1152091609
4164969		-1	n	145	1152094321
4165005	UK	-1	n	92962	1152094681
4165211	DE	24	m	15720	1152096732
4166131	NL	22	m	25779	1152105932
4166713	NL	28	m	192131	1152110946
4166869	IT	28	f	22705	1152112423
4167055	FI	54	m	61752	1152113867
4167605		-1	n	563	1152118197
4168178	NO	24	m	15933	1152122276
4168551	IL	25	m	4322	1152125315
4171420		-1	n	98804	1152154159
4172558	US	25	m	12699	1152168954
4173137	FI	22	m	29	1152176740
4173181	DE	-1	m	43184	1152177348
4173216		-1		67546	1152177857
4175289	IT	31	m	16594	1152199019
4175605	JP	-1	m	22554	1152201695
4175694	AU	38	n	24433	1152202396
4176518	IT	25	m	46695	1152208456
4177061		-1	n	53122	1152212346
4177573	FI	-1	n	7989	1152215891
4178453	BE	22	m	62046	1152222533
4180584		-1	n	17017	1152247412
4180930	US	22	f	55217	1152252781
4181235	FI	24	f	107334	1152257750
4182392	UK	-1	m	452	1152271937
4183610		-1	n	4708	1152283256
4183883	UK	25	m	56505	1152285508
4183912	CZ	-1	m	167471	1152285705
4185060		-1	n	3670	1152294388
4185475	US	30	m	135839	1152297865
4186583	US	23	f	9085	1152306574
4186654		-1		313	1152307132
4187759		-1		522	1152318614
4189723	UK	26	m	19062	1152348205
4190557	UK	26	m	43253	1152359526
4191588	CA	-1	f	26284	1152370732
4192110	FI	26	m	9826	1152375684
4192509	DE	25	n	69793	1152379430
4192632	FI	37	m	481	1152380520
4194022	FR	-1	m	562	1152392861
4194147	UK	31	m	36047	1152393942
4194280	HU	24	m	15940	1152395357
4194352	US	21	f	8444	1152395981
4196010	US	25	f	34834	1152416349
4196430	AU	21	m	49289	1152422136
4198221	NL	23	m	37797	1152448448
4199376	FR	23	m	16393	1152460666
4200008	SE	21	f	42876	1152465983
4200148	DE	30	m	65169	1152467294
4200319	NO	22	m	115442	1152468915
4200402	US	28	m	64334	1152469854
4200432	DE	33	m	20078	1152470153
4200460	CA	27	m	150719	1152470535
4201042	US	25	m	28674	1152476181
4201328		-1	n	15918	1152479675
4201501	US	37	m	98704	1152481282
4204044		-1	n	26956	1152513368
4204976		-1	n	92018	1152526426
4205532	NL	38	m	25953	1152532706
4206631	NL	21	f	81511	1152543384
4206892	PL	23	m	100000	1152545547
4207000	CR	32	m	67977	1152546385
4207565	ZA	29	m	53932	1152551060
4207854	US	26	f	1501	1152553266
4207925	BR	25	f	235869	1152553697
4208170	DE	23	m	84918	1152555528
4208374	US	31	f	40934	1152556923
4209648	PL	24	m	44657	1152565777
4209653		-1	n	859	1152565818
4209678	ZA	34	m	156087	1152565977
4210102	US	23	m	4105	1152569398
4210958	AT	25	m	22212	1152578361
4210979	BR	22	f	42304	1152578578
4211139		-1	n	60499	1152580559
4212220	US	25	f	18613	1152593642
4212659	HK	-1	f	15574	1152600057
4212961	MX	23	m	17912	1152603801
4213883	PL	23	m	1918	1152615269
4217992	US	-1	m	1212	1152635754
4218173	NL	26	m	34929	1152637017
4218612	IT	24	m	21604	1152640069
4219007	US	44	n	316	1152642907
4219480	PL	34	m	3016	1152646042
4219525	UK	35	n	9299	1152646389
4219962	US	28	m	24846	1152649117
4220039	TR	-1	m	65733	1152649716
4220048	MX	24	m	152192	1152649785
4220223	DE	20	f	15654	1152651085
4220426	DE	21	f	33770	1152652423
4221124		-1	n	61636	1152658398
4221137	VE	29	f	29943	1152658482
4221201	FR	23	f	35307	1152659090
4221498	MX	26	f	82710	1152662135
4222524	US	26	f	19696	1152673763
4222607	US	24	m	57781	1152674781
4223251	US	25	f	52927	1152683459
4223469	NL	19	f	40170	1152687080
4223679	UA	30	m	21647	1152690042
4224038	RU	31	m	36284	1152694513
4225070	FI	25	n	65366	1152706128
4225707	AU	-1	m	22931	1152711874
4225960		-1	n	376	1152713960
4226914		-1	n	1364	1152721547
4227090	DE	24	m	44427	1152723016
4227149	UK	-1	m	33362	1152723384
4228083	EE	-1		36767	1152729900
4228395	BR	22	m	109215	1152731979
4233427	SK	23	m	39682	1152788918
4233720	CZ	24	m	260239	1152792009
4233760		-1	n	267	1152792436
4234048	US	42	m	10164	1152795277
4234911	FR	32	m	41551	1152803076
4236357	BR	27	m	45397	1152814107
4240013	AU	30	m	166809	1152849570
4240428	CN	33	n	1280	1152855886
4241148	AU	31	m	63747	1152866572
4241250	TR	31	m	9118	1152867895
4242067		-1	n	2854	1152877406
4243688	US	61	m	10783	1152916956
4243873	BR	30	m	78746	1152919728
4243916	JP	32	m	57130	1152920150
4244173	US	21	m	23377	1152923428
4244533	US	27	m	31678	1152928602
4244598	DE	36	m	16043	1152929508
4244821	US	28	m	51527	1152932417
4244858		-1	n	52	1152932850
4245290	US	22	m	12340	1152938972
4245348	US	25	m	9067	1152939877
4245855	NZ	22	f	35983	1152949013
4246169	PL	-1	m	159877	1152953984
4246808	FI	22	m	21839	1152962676
4246992		-1	n	9584	1152964844
4247094		-1	m	104038	1152966266
4247181	NL	23	f	1800	1152967117
4247222	US	-1	m	1900	1152967588
4248967	US	34	m	852	1152987897
4249481	US	37	m	79471	1152993580
4249714	DE	-1	m	77029	1152996040
4250249	CH	27	f	120044	1153002309
4250468	BR	60	m	1622	1153005241
4250589	US	26	f	85714	1153006752
4250659	US	23	f	53532	1153007924
4251233		22	f	78267	1153017236
4251238		-1	m	99619	1153017473
4251999	US	21	f	31169	1153030721
4252310	FI	24	m	55304	1153037406
4252363	CA	28	m	54690	1153038877
4252578	US	30	m	83984	1153042852
4253224	JP	38	m	15631	1153051943
4254610	SE	23	m	26534	1153068871
4254711		-1	n	9285	1153070049
4255025	NO	-1	m	44994	1153073426
4255033	ES	-1	m	148633	1153073509
4255481	FI	24	f	59398	1153078456
4255578	CA	27	m	6475	1153079511
4256404	DE	25	f	40680	1153088591
4256661	FI	26	m	40478	1153091702
4257502		-1	n	900	1153103846
4257549	US	21	m	38313	1153104484
4258244	US	21	m	20052	1153115481
4258669	UK	27	m	18638	1153123734
4258754	HU	22	f	28889	1153125107
4260028	RU	-1	m	34987	1153141524
4261363	AU	21	f	8011	1153155926
4261366	FI	28	m	101461	1153155977
4261708	PL	22	f	67195	1153159316
4262030	BR	30	m	36211	1153162357
4262571	PL	29	f	63851	1153167111
4262617	UK	19	f	53920	1153167581
4262927	CZ	29	m	72034	1153170502
4263381	PL	24	m	28569	1153175205
4264822	US	-1	n	29180	1153195545
4265816	BG	25	m	39209	1153212111
4266207	UK	49	m	28219	1153217901
4266282	PL	23	m	94071	1153218917
4266843		-1	n	1059	1153226015
4267131	BR	29	f	5426	1153229174
4267450		24	n	6680	1153232336
4268410	US	-1	m	1033	1153241362
4269169		-1		1559	1153248659
4270247	FI	22	f	28368	1153259238
4270610	DE	22	n	225532	1153263683
4271268		26	f	19593	1153273976
4271974	US	25	f	35248	1153296480
4272038	CH	35	m	67681	1153297275
4272189	AR	111	f	870	1153299632
4272514	BE	27	m	174576	1153304360
4272616	RS	26	f	25541	1153305771
4272732	JP	45	m	28247	1153307499
4273073	DE	28	m	35849	1153311978
4273926	SE	23	f	740	1153320679
4274349	UK	27	f	22003	1153324842
4274354	CA	-1	f	1165	1153324876
4275330	TR	27	m	139839	1153335121
4275833	MX	-1	m	126063	1153339649
4276512	UK	21	m	64730	1153346420
4276541		-1		34232	1153346643
4277070	PT	23	f	46467	1153353367
4278033	US	25	m	55222	1153368183
4278079	US	20	n	39645	1153368985
4278536	JP	23	m	21676	1153376766
4278660		25	f	126068	1153379065
4279041	IL	-1	n	1129	1153385080
4279120	CZ	26	m	80186	1153386179
4279442	BY	-1	m	24290	1153390555
4279951	DE	23	m	53721	1153397129
4280687		-1	n	486	1153406840
4281552	FR	26	m	20287	1153415103
4282145	FI	23	m	30334	1153421244
4282311		-1	n	61497	1153422935
4282440	PL	28	m	213962	1153423951
4282835	BR	22	f	773	1153427887
4283209	UK	28	n	49060	1153431539
4283423	US	21	f	21312	1153433804
4283687	UK	-1	m	40936	1153437082
4283820		-1	n	33874	1153438774
4284129	US	22	m	103068	1153443080
4284154	NO	26	m	27455	1153443445
4284246	US	42	m	48673	1153445183
4284561	US	22	m	42153	1153449843
4285313	DE	-1	m	38938	1153461961
4285333		-1	n	3927	1153462497
4285647		-1	n	995	1153470348
4286001	RS	25	m	88921	1153476824
4286071	PL	21	m	106088	1153477971
4286602	US	-1	n	824	1153485739
4287059	US	-1	m	11964	1153491226
4287516	IT	32	m	1303	1153496018
4287747	LT	22	m	81550	1153498607
4287791	UK	22	m	335101	1153499154
4288931	US	-1	m	3217	1153511138
4289049	UK	23	m	19626	1153512279
4289080	UK	-1	m	20095	1153512587
4290467		-1	n	62314	1153529999
4290913		-1	n	22242	1153537812
4292319	HU	33	m	24704	1153564877
4292780	JP	-1	m	8382	1153571892
4292968	RU	23	m	159788	1153574333
4293302	US	-1	m	356	1153578742
4293554	UK	45	m	24948	1153581797
4294074	ES	-1	m	17443	1153586974
4294189		-1	n	66020	1153588238
4294597	UK	23	m	673	1153593150
4294882	US	25	m	31837	1153596167
4296006	US	20	f	33901	1153608905
4296165	UK	22	m	10513	1153611519
4296468	US	26	m	31390	1153616603
4296544	UK	28	m	67975	1153617935
4297698	DE	26	m	36336	1153638370
4298039	JP	23	m	93530	1153644865
4298536	NO	32	m	48969	1153652263
4298839		-1	n	1896	1153656255
4298932		-1	n	672	1153657575
4298951	TR	52	m	22245	1153657888
4299355	DE	30	m	21408	1153663215
4299599		-1	n	22677	1153666163
4300463	FI	28	m	94725	1153675644
4300888	PL	24	m	72262	1153679605
4301156	FR	21	m	86711	1153682230
4301548		-1		61017	1153685966
4302538	UK	26	m	20912	1153696866
4302679		23	f	126308	1153698236
4302833	UK	27	f	35703	1153700295
4303147	US	111	m	88674	1153704485
4303552	BR	21	f	79224	1153709504
4304019	US	23	m	128330	1153715618
4304677	DE	-1	f	19604	1153727103
4304774	UK	24	m	91254	1153728752
4304877	ZW	-1	n	101130	1153730425
4305375	DE	29	m	29689	1153737247
4305407	DE	22	f	19681	1153737553
4305537	DE	25	m	119403	1153738945
4305572	TR	30	m	68645	1153739399
4305739	DE	29	f	39219	1153741827
4306245	UA	-1	m	1428	1153747307
4307329	JP	-1	n	4259	1153757921
4307690	PL	-1	m	153058	1153761518
4307695		-1	n	228	1153761557
4308140	DE	26	m	23620	1153765691
4309137	UK	22	m	726	1153774252
4309454	US	24	m	6966	1153777006
4309715	SE	-1	m	43239	1153779960
4310276	US	24	f	61937	1153787358
4310987	US	28	m	1219	1153796924
4311053	AU	24	m	74722	1153797809
4311828	JP	-1	m	57920	1153808468
4312003	US	25	m	760	1153811098
4312116	FR	26	m	41963	1153812446
4312117	US	-1	m	69916	1153812448
4312340	UK	36	m	68854	1153815189
4313533	TR	24	f	214	1153825292
4313683	JP	29	m	1702	1153826442
4313918	DE	-1	m	37544	1153828208
4313975		33	m	8751	1153828658
4314205	US	29	m	86217	1153830330
4314313	FI	24	f	94616	1153831156
4314384	JP	47	m	74526	1153831727
4314388	JP	27	m	9229	1153831747
4314502	FI	27	m	25911	1153832450
4314622	JP	29	n	213588	1153833287
4314967	UK	24	m	90130	1153835513
4315143	US	33	m	1052	1153836655
4315834	JP	-1	n	1999	1153841068
4316545	RU	28	m	12145	1153846149
4316779	CZ	31	m	17502	1153847963
4316900	PE	-1	m	90954	1153848876
4317563	CL	42	m	30493	1153854296
4317586	JP	-1	m	143528	1153854430
4317670	FI	20	m	159049	1153854999
4320008	US	29	m	31184	1153877860
4320135	UK	-1	m	40253	1153878933
4320572		50	m	27077	1153883274
4320794	AR	26	m	32332	1153885865
4320892	MX	24	m	9175	1153886964
4323040	JP	-1	m	58439	1153916741
4323046	AU	22	m	57587	1153916788
4323093	SE	25	m	101924	1153917318
4324328	ES	31	m	99795	1153929001
4325086	LV	-1	f	97716	1153935835
4325240	US	-1	m	1646	1153937235
4325258	TR	26	m	8028	1153937343
4326275	SE	-1	n	208972	1153946238
4327081		-1	n	2776	1153954830
4327958	FI	20	m	21469	1153965310
4328710		-1	n	538	1153975631
4329314	CA	45	m	285	1153985781
4329695	SE	22	f	108395	1153991233
4330947		-1	n	49055	1154006512
4331371	ES	25	f	115477	1154010795
4331750	US	21	m	13717	1154014158
4332463	DE	23	m	122973	1154019831
4332734	NL	24	f	66163	1154022373
4332916	US	25	m	70182	1154023893
4333439	US	31	f	68396	1154028394
4333737		-1	n	1198	1154031225
4336022	JP	40	m	22026	1154058476
4336333		-1	n	743	1154062824
4336739	ZA	-1	m	19643	1154069518
4336851	FR	34	m	56695	1154071222
4337066	PL	29	m	35847	1154074285
4337951	ES	35	m	20831	1154086293
4338716	SE	26	f	3234	1154094715
4339102	CO	36	m	16769	1154098129
4339278	JP	34	m	1594	1154099705
4339815	JP	22	f	1455	1154104177
4340678	US	24	f	1908	1154112499
4340939	US	27	m	61893	1154115297
4341009	CA	22	m	81899	1154115909
4341039	FI	23	m	61116	1154116192
4341877	UK	25	m	61171	1154124538
4342927	US	23	n	28805	1154138266
4343737		24	f	39423	1154149928
4344170	JP	-1	n	5795	1154157576
4345031	UK	21	m	14926	1154171863
4346391	US	21	f	105781	1154187864
4347158	PT	19	f	44814	1154196335
4347194	FR	22	f	33755	1154196541
4347227	PL	-1	m	28108	1154196759
4347281		-1	n	3453	1154197227
4347766		27	m	40408	1154202223
4347921	SK	-1	n	749	1154203658
4349443	US	30	f	33999	1154221218
4349598	US	30	m	38299	1154223644
4349723	JP	-1	m	80982	1154225237
4349945	US	22	f	79996	1154228334
4351861	CH	24	m	9344	1154257813
4352729	RU	-1	m	111032	1154268564
4352858	US	24	m	57282	1154270264
4352862	RU	-1	m	26171	1154270321
4353034	NL	50	m	190364	1154272370
4353204	PL	22	m	62427	1154274228
4354185	DE	23	m	149565	1154283464
4354198	US	25	f	17667	1154283549
4355563	AR	24	m	84177	1154297314
4355615	DE	21	m	153082	1154298018
4357142	UK	26	m	19404	1154318353
4357192	US	23	m	40895	1154319114
4357408	US	25	f	83959	1154322812
4357510	CL	24	m	7366	1154324688
4357727	CZ	36	m	64003	1154328742
4357855		-1	n	1035	1154330743
4358214	CZ	-1	m	191098	1154335992
4358282	SE	-1	m	7385	1154336868
4358392		-1	n	1144	1154338248
4358592	FR	28	m	40599	1154340789
4358907	BG	27	m	29826	1154344767
4358958	SE	34	m	21664	1154345547
4359473	HR	28	f	99136	1154352450
4360578	UK	24	m	24415	1154363468
4361038	SE	-1	m	1557	1154367827
4361157		-1	n	247	1154368779
4361187	FI	19	m	39628	1154369035
4361372	PL	21	m	47808	1154371126
4361519	US	112	m	103012	1154372492
4361710	US	20	f	28166	1154374607
4362409	DE	44	f	14001	1154380545
4362972	HR	23	m	134932	1154386659
4363341	RU	27	m	55966	1154390790
4363936	DE	28	m	15048	1154398074
4364003	US	20	f	44782	1154398949
4364034	BR	24	f	72317	1154399324
4364631	US	26	f	17909	1154408021
4364793	AZ	27	m	37871	1154410706
4365895	BG	28	m	877	1154430244
4365956	BY	-1	m	59779	1154431066
4366063	UK	48	m	22885	1154432584
4366524	PL	27	m	51519	1154437357
4366784		-1	n	10395	1154440136
4366966		-1	n	48079	1154441990
4367360	BR	29	m	876	1154445306
4367589	RU	25	m	92491	1154448298
4367694	NO	23	f	17219	1154450241
4368058	UK	26	m	44904	1154453463
4368102	US	23	f	66924	1154453892
4369085		-1	m	5387	1154461943
4369551	US	49	m	4025	1154465980
4369682	FI	22	n	41113	1154467313
4369686	BR	38	m	46037	1154467344
4369989	US	21	m	25342	1154470509
4370657	FI	28	m	89275	1154510063
4371173	UK	28	m	312	1154516813
4371230	AT	22	m	64703	1154517586
4372112	PL	24	m	66937	1154527159
4372563	DE	24	m	54986	1154531356
4372895	DE	20	f	25285	1154534346
4373723	FR	31	m	41070	1154541218
4377536	US	22	f	80715	1154581041
4377855	US	30	n	1527	1154586313
4378263	NL	25	m	436	1154593323
4378506	UK	-1	n	20752	1154596532
4378660		-1	m	1779	1154598594
4378676	UK	23	f	86759	1154598774
4379097	FR	-1	n	18460	1154604020
4379283	US	26	m	1856	1154606214
4379489		-1	n	66007	1154608558
4380245	UK	40	m	118557	1154615867
4380310	PL	38	f	55323	1154616380
4380472	ES	38	m	139637	1154617830
4381972	US	24	f	746	1154631062
4382100	US	22	m	110196	1154632276
4382164	US	38	m	247820	1154632802
4382169	US	-1	f	133160	1154632826
4382481		-1	n	4725	1154635395
